,tweet,label
4290,"‏عجب معماری هستیم، بعد از ویران کردن یکدیگر می گوییم: ""ما برای هم ساخته نشده ایم"".",0
4291,مسابقات قوی‌ترین مردان ایران به تلویزیون می‌آید رییس کمیته قوی‌ترین مردان ایران: 🔹بنا داریم تا پخش برنامه تلویزیونی قوی‌ترین مردان را از طریق شبکه سه سیما آغاز کنیم. 🔹پیشنهاد آمادگی ضبط و لوکیشن این رویداد از ۲ شهر (آمل و یکی از جزایر کشور) به این کمیته رسیده است. 🔹مقرر شده از ۵ اسفند ماه مقدمات تصویربرداری این کار آغاز شود.,0
4292,ماجرای بازی دوستانه پرسپولیس و منچسترسیتی ⚽️ پس از لغو بازی دوستانه پرسپولیس و ملوان، مدیرعامل پرسپولیس چند شب پیش گفت که برای بازی خداحافظی سیدجلال یک تیم مطرح فوتبال دنیا را هماهنگ خواهد کرد. ⚽️ حالا خبر رسیده که ۴ ماه پیش یک شرکت فعال در زمینه فوتبال، از پرسپولیس دعوت کرده که در شهریور در دبی با منچسترسیتی بازی دوستانه برگزار کند و اسپانسر تمام هزینه‌های پرسپولیس را خواهد داد. ⚽️ با توجه به فشردگی بازی‌های این فصل لیگ برتر و برگزاری اردوی تیم ملی در آخرین فیفادی، باید دید گل‌محمدی موافق برگزاری این بازی خواهد بود یا خیر.,1
4293,آرزوي ١٨ سالگيم تو ٣٥ سالگي برآورده شد نه برام جذابه، نه ذوق دارم، نه خوشحالم هي واسه هر چي نگيد وقتش نرسيده، به وقتش مي شه وقتش اون موقع است كه من مي خوام,0
4294,سقوط هواپیمای جنگنده F14 در اصفهان 🔹مسئول روابط عمومی ارتش در منطقه اصفهان: هواپیمای جنگندهF14 صبح امروز دچار نقص فنی شد و خلبان و کمک خلبان آن با چتر نجات فرود آمدند که برای اقدامات درمانی به بیمارستان‌ الزهرا(س) منتقل شدند.,0
4295,‏شب چهارشنبه سوری دوس‌دخترم تو خیابون باهام کات کرد بهش گفتم چرا؟ یه ترقه کوچیکی روشن کرد انداخت زیر پام، جیغ زدم. گفت بخاطر این,1
4296,عبور یک سیارک به بزرگی ۴ برابر برج میلاد تهران از کنار زمین 🔹جمعه یک سیارک به اندازه ۴ برابر برج میلاد تهران با سرعت حدود ۷۶ هزار کیلومتر از کنار زمین عبور می‌کند.,1
4297,🔴 سیدعلی داور دربی از یحیی گل محمدی شکایت کرده و در شکایت خودش مدعی شده که گل محمدی به اون فحش ناموسی داده!,0
4298,‏این روزا اینقدر بی‌حوصله‌ام که حتی حال نداشتم اتاقمو واسه دهه فجر تزئین کنم,1
4299,‏اون قدیما ماه رمضون که میشد واسه افطاری و سحر میرفتیم خونه یکی جمع میشدیم و ما بچه‌ها همش بازی میکردیم و بزرگترامون تا سحر بیدار میموندن و صحبت میکردن... کاش برگردیم به همون دوران، به همون دلخوشیای کوچیک زندگیمون، کاش بزرگ نمیشدیم...,0
4300,بچه های الان چه میدونن تنبیه چیه؟ یادمه بچه که بودم یه مگس‌کش نارنجی داشتیم، مامانم اونو که برمیداشت اول من فرار می‌کردم بعدأ مگسا,1
4301,‏خونه پدرم اینا پر از مورچه‌س، هرچی من بهترین راه حل برای از بین بردن مورچه‌ها رو بهشون میگم بازم کار خودشونو انجام میدن و سراغ روش های به درد نخور میرن. مطمئنم آخرش مجبورن میشن روش منو انجام بدن و برن یه مورچه خوار بیارن,1
4302,"‏طناز طباطبایی بالاخره سیمرغ گرفت؛ به نظرم باید امروز تو تقویم ""روز پسر"" نام‌گذاری بشه",1
4303,بوشهری‌ها منتظر گرمای ۵۰ درجه باشند 🔹هواشناسی بوشهر پیش‌بینی کرد: روند افزایشی دما و رطوبت در استان تا پایان هفته ادامه دارد و رسیدن دما به آستانه ۵۰ درجه سلسیوس در برخی مناطق غیر ساحلی دور از انتظار نیست.,0
4304,اول که گفتن بهنام بانی میخواد سرود قهرمانی استقلال رو بخونه تو جشن قهرمانی الانم میگن مهدی احمدوند میخواد آهنگ اجرا کنه تعارف نکنین نوید محمدزاده و فرشته حسینی رو هم بیارین یه دور دیگه تبلیغ عشق کنن وسط استادیوم,1
4305,منطق دخترا: نشود فاش کسی (به جز دوست صمیمیم) آنچه میان منو توست.,1
4306,مسمومیت ۵ نفر بر اثر نوشیدن آبمیوه مسموم 🔹رییس اورژانس تهران از مسمومیت ۵ نفر در پی نوشیدن آبمیوه مسموم در یکی از کافه رستوران‌های واقع در خیابان نجات‌اللهی خبر داد. 🔹هر پنج نفر از سوی عوامل اورژانس به بیمارستان فیروزگر منتقل شدند.,0
4307,عضو هیات رئیسه مجلس: تعداد نمایندگان مبتلا به کرونا به ۴۵ نفر رسید 🔹 اگر آمار کارمندان کرونایی مجلس را هم اضافه کنیم، رقم بسیار بالایی خواهد شد 🔹 طبق دستورالعمل باید جلسات را تعطیل کنیم، اما به دلیل موضوعات مهم کشور، فردا و پس‌فردا جلسه دو ساعته خواهیم داشت,1
4308,‏هیچوقت اینایی که فاز بخشندگی برمیدارن و میگن همه رو حلال میکنم رو درک نکردم، به شخصه از تک‌تک آدم‌هایی که نگرانی و استرس به روح و روانم وارد کردن نمیگذرم که هیچ، شرایطش جور شه چوب هم تو ماتحتشون میکنم‏.,0
4309,فکت: خانواده ایرانی همزمان بدترین و بهترین خانوادست.,0
4310,گوشی داییمو واسه بار ششم زدن.باید یه کاغذ بندازه گردنش واسه دزدا بنویسه:من حالا چیزی ندارم باشه برای بعدا,1
4311,‏تو کشوری که پول یه کفش فیک، نصف حقوق یک ماه یه کارگره، فیک پوشیدن کسی رو مسخره نکنید دیگه. والا از اون خارجی اورجینال پوش خیلی بیشتر داره هزینه لباس میکنه.,0
4312,‏من احتیاج دارم دوباره ۵ سالم باشه و تو یه مهمونی بزرگ‌ خانوادگی با صدای هم همه رو مبل خوابم ببره، بعدش بابام بغلم کنه ببرتم تو ماشین.,0
4313,علیرضا قربانی اجازه ورود به آمریکا را پیدا نکرد / او در فرودگاه تورنتو بازداشت و ۴ ساعت بازجویی شد / به او گفته شد که روادیدش لغو می‌شود / این اتفاق احتمالاً به خاطر خدمت سربازی او در سپاه بوده 🔹لس آنجلس تایمز: جشن نوروز در مرکز هنر‌های سگرستروم کاستا مسا، شنبه با حضور برخی از مشهورترین خوانندگان ایرانی همراه بود، اما یک ستاره به‌طور محسوسی غایب بود. برگزارکنندگان این برنامه گزارش دادند که علیرضا قربانی، خواننده مشهور ایرانی، دو تابعیتی ایران و کانادا، پس از بازداشت توسط ماموران در فرودگاهی در تورنتو در روز جمعه، موفق به ورود به ایالات متحده نشد.,0
4314,"علت عدم دریافت یارانه خود را ببینید 🔹وزارت کار: در سامانه جدید حمایت به نشانی <a href=""http://hemayat.mcls.gov.ir"" target=""_blank"" rel=""nofollow"">http://hemayat.mcls.gov.ir</a> سرپرست هر خانوار می‌تواند دهک اقتصادی خانوار و توضیحات در خصوص علت دریافت یا عدم دریافت یارانه را به همراه اسامی اعضای خانوار خود مشاهده کند.",0
4315,🔴عفونت ویروسی، منشاء مشکلات گوارشی اخیر برخی دانشجویان خوابگاهی مسعودی‌فر، سرپرست اداره بیماری های منتقله از آب و غذای وزارت بهداشت در گفت و گو با باشگاه خبرنگاران جوان: 🔹با انجام آزمایش های لازم و با توجه به علائم بالینی به نظر می رسد که مشکلات گوارشی دانشجویان ویروسی بوده اند. 🔹بنابراین مداخلات به خوبی انجام شده اند. 🔹مهم ترین مداخله برای کنترل طغیان، ارتقای بهداشت فردی و به حداقل رساندن تماس هایی است که منجر به گسترش طغیان می شوند.,0
